duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,monthly_burden,is_overdrawn,no_checking,is_large_loan,is_long_duration,is_young_borrower,savings_risk_score,employment_score,debt_burden_index,purpose_risk,has_multiple_credits,has_guarantor,checking_status_lt0,checking_status_gte200,checking_status_no_checking,credit_history_critical_other_existing_credit,credit_history_delayed_previously,credit_history_existing_paid,credit_history_no_credits_all_paid,purpose_domestic_appliance,purpose_education,purpose_furniture_equipment,purpose_new_car,purpose_other,purpose_radio_tv,purpose_repairs,purpose_retraining,purpose_used_car,savings_status_500_to_1000,savings_status_lt100,savings_status_gte1000,savings_status_no_known_savings,employment_4_to_7,employment_lt1,employment_gte7,employment_unemployed,personal_status_male_div_sep,personal_status_male_mar_wid,personal_status_male_single,other_parties_guarantor,other_parties_none,property_magnitude_life_insurance,property_magnitude_no_known_property,property_magnitude_real_estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,job_skilled,job_unemp_unskilled_non_res,job_unskilled_resident,own_telephone_yes,foreign_worker_yes,target
24,6419,2,4,44,2,2,267.4583333333333,1,0,1,0,0,3,4,128.38,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0
42,4796,4,4,56,1,1,114.19047619047619,0,0,1,1,0,3,4,191.84,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
48,7629,4,2,46,2,2,158.9375,0,1,1,1,0,4,4,305.16,2,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
48,9960,1,2,26,1,1,207.5,0,0,1,1,0,3,1,99.6,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
12,4675,1,4,20,1,1,389.5833333333333,0,1,1,0,1,4,1,46.75,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,0
10,1287,4,2,45,1,1,128.7,0,1,0,0,0,4,4,51.48,1,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0
18,2515,3,4,43,1,1,139.72222222222223,0,1,0,0,0,3,2,75.45,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
21,2745,3,2,32,2,1,130.71428571428572,0,0,0,0,0,0,3,82.35,1,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
6,672,1,4,54,1,1,112.0,0,1,0,0,0,3,0,6.72,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,0
36,3804,4,1,42,1,1,105.66666666666667,0,0,0,1,0,3,2,152.16,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
24,1344,4,2,37,2,2,56.0,0,0,0,0,0,4,3,53.76,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,1
10,1038,4,3,49,2,1,103.8,1,0,0,0,0,3,3,41.52,1,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,0
48,10127,2,2,44,1,1,210.97916666666666,0,1,1,1,0,1,2,202.54,1,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1
6,1543,4,2,33,1,1,257.1666666666667,0,1,0,0,0,0,2,61.72,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
30,4811,2,4,24,1,1,160.36666666666667,0,1,1,1,1,4,3,96.22,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,0
12,727,4,3,33,1,1,60.583333333333336,1,0,0,0,0,2,1,29.08,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,1
8,1237,3,4,24,1,1,154.625,0,0,0,0,1,3,2,37.11,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,1
9,276,4,4,22,1,1,30.666666666666668,0,0,0,0,1,3,2,11.04,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,0
48,5381,3,4,40,1,1,112.10416666666667,0,0,1,1,0,4,0,161.43,3,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,0
24,5511,4,1,25,1,1,229.625,0,1,1,0,0,2,2,220.44,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,0
24,3749,2,4,26,1,1,156.20833333333334,0,0,0,0,0,3,1,74.98,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
12,685,2,3,25,1,1,57.083333333333336,0,0,0,0,0,3,3,13.7,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,1
4,1494,1,2,29,1,2,373.5,0,0,0,0,0,4,1,14.94,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,0
36,2746,4,4,31,1,1,76.27777777777777,1,0,0,1,0,3,4,109.84,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1
12,708,2,3,38,1,2,59.0,1,0,0,0,0,3,2,14.16,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,0
24,4351,1,4,48,1,1,181.29166666666666,0,0,1,0,0,4,2,43.51,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,0
12,701,4,2,32,2,1,58.416666666666664,0,1,0,0,0,3,2,28.04,2,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
15,3643,1,4,27,2,1,242.86666666666667,1,0,0,0,0,3,4,36.43,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,0
30,4249,4,2,28,2,1,141.63333333333333,0,0,1,1,0,3,0,169.96,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,1
24,1938,4,3,32,1,1,80.75,1,0,0,0,0,3,1,77.52,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,1
24,2910,2,1,34,1,1,121.25,1,0,0,0,0,3,3,58.2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0
18,2659,4,2,28,1,1,147.72222222222223,1,0,0,0,0,0,2,106.36,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
18,1028,4,3,36,2,1,57.111111111111114,0,1,0,0,0,3,2,41.12,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
8,3398,1,4,39,2,1,424.75,1,0,0,0,0,3,3,33.98,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,0
12,5801,2,4,49,1,1,483.4166666666667,0,1,1,0,0,4,4,116.02,1,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0
24,1525,4,3,34,1,2,63.541666666666664,0,1,0,0,0,0,3,61.0,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
36,4473,4,2,31,1,1,124.25,0,0,1,1,0,3,4,178.92,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
6,1068,4,4,28,1,2,178.0,0,0,0,0,0,3,4,42.72,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
24,6615,2,4,75,2,1,275.625,1,0,1,0,0,3,0,132.3,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0
18,1864,4,2,30,2,1,103.55555555555556,0,1,0,0,0,2,2,74.56,2,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,1
60,7408,4,2,24,1,1,123.46666666666667,0,0,1,1,1,2,1,296.32,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,1
48,11590,2,4,24,2,1,241.45833333333334,0,1,1,1,1,2,2,231.8,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,1
24,4110,3,4,23,2,2,171.25,1,0,1,0,1,3,4,123.3,1,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,1
6,3384,1,4,44,1,1,564.0,1,0,0,0,0,3,2,33.84,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,1
13,2101,2,4,23,1,1,161.6153846153846,0,0,0,0,1,3,1,42.02,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,0
15,1275,4,2,24,1,1,85.0,1,0,0,0,1,4,2,51.0,1,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
24,4169,4,4,28,1,1,173.70833333333334,1,0,1,0,0,3,2,166.76,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
10,1521,4,2,31,1,1,152.1,0,0,0,0,0,3,2,60.84,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0
24,5743,2,4,24,2,1,239.29166666666666,0,0,1,0,1,3,1,114.86,2,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
